"ID","IPADDRESS","STBROWSER","STBROWSERVERSION","STSYSTEM","STLANGUAGE","DATUM","TIMESTAMP"
"5812","3.89.108.70","Chrome","Chrome","Windows","de","2023-05-11","2023-05-11 10:56:13.267"
"5813","45.95.169.240","Firefox","Firefox","Ubuntu","de","2023-05-11","2023-05-11 11:24:10.565"
"5814","87.236.176.158","Other","Other","Other","de","2023-05-11","2023-05-11 11:38:13.658"
"5815","97.74.80.97","Python Requests","Python Requests","Other","de","2023-05-11","2023-05-11 11:59:17.392"
"5816","167.248.133.188","Other","Other","Other","de","2023-05-11","2023-05-11 12:11:10.162"
"5817","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 12:11:22.918"
"5818","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 12:12:00.451"
"5819","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 12:22:18.568"
"5820","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:02:33.277"
"5821","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:02:50.755"
"5822","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:04:25.138"
"5823","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:04:33.792"
"5824","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:04:56.444"
"5825","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:05:03.144"
"5826","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:05:15.332"
"5827","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:05:17.073"
"5828","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:05:23.822"
"5829","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:14:14.237"
"5830","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 17:14:21.033"
"5831","192.241.232.27","Other","Other","Other","de","2023-05-11","2023-05-11 18:01:26.065"
"5832","167.248.133.52","Other","Other","Other","de","2023-05-11","2023-05-11 18:20:41.706"
"5833","176.97.210.100","Other","Other","Linux","de","2023-05-11","2023-05-11 18:57:45.693"
"5834","198.235.24.195","Other","Other","Other","de","2023-05-11","2023-05-11 19:25:10.454"
"5835","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 19:29:19.126"
"5836","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 19:29:37.977"
"5837","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 19:40:19.296"
"5838","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 19:47:21.209"
"5839","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 19:54:27.126"
"5840","3.239.171.98","Chrome","Chrome","Windows","de","2023-05-11","2023-05-11 20:07:05.471"
"5841","35.240.198.16","Chrome","Chrome","Mac OS X","de","2023-05-11","2023-05-11 20:49:04.282"
"5842","35.240.198.16","Chrome","Chrome","Mac OS X","de","2023-05-11","2023-05-11 20:49:04.491"
"5843","35.240.198.16","Chrome","Chrome","Mac OS X","de","2023-05-11","2023-05-11 20:49:04.55"
"5844","205.210.31.205","Other","Other","Other","de","2023-05-11","2023-05-11 20:58:33.321"
"5845","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 21:40:31.687"
"5846","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 21:42:38.722"
"5847","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 21:43:00.218"
"5848","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 21:48:41.733"
"5849","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 22:00:06.065"
"5850","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 22:01:08.644"
"5851","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 22:06:00.572"
"5852","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 22:06:05.718"
"5853","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 22:11:36.547"
"5854","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 22:11:45.215"
"5855","31.18.252.227","Chrome","Chrome","Linux","de","2023-05-11","2023-05-11 22:13:46.171"
"5856","162.142.125.216","Other","Other","Other","de","2023-05-11","2023-05-11 22:20:32.041"
"5857","104.199.31.214","Python Requests","Python Requests","Other","de","2023-05-11","2023-05-11 22:39:46.887"
"5858","204.101.161.19","Chrome","Chrome","Windows","de","2023-05-11","2023-05-11 22:45:51.54"
"5859","181.118.144.186","Chrome","Chrome","Windows","de","2023-05-11","2023-05-11 23:03:37.606"
"5860","103.203.57.7","Other","Other","Other","de","2023-05-11","2023-05-11 23:34:36.998"
"5861","15.204.52.61","Firefox","Firefox","Ubuntu","de","2023-05-12","2023-05-12 00:30:06.651"
"5862","177.84.43.218","Chrome","Chrome","Windows","de","2023-05-12","2023-05-12 00:37:21.613"
"5863","152.89.196.144","Chrome","Chrome","Windows","de","2023-05-12","2023-05-12 01:17:40.621"
"5864","198.20.101.106","Chrome","Chrome","Windows","de","2023-05-12","2023-05-12 04:32:49.714"
"5865","213.109.239.223","Chrome","Chrome","Windows","de","2023-05-12","2023-05-12 05:03:20.168"
"5866","167.94.146.57","Other","Other","Other","de","2023-05-12","2023-05-12 05:41:58.296"
"5867","31.18.252.216","Chrome","Chrome","Linux","de","2023-05-12","2023-05-12 08:09:52.655"
"5868","31.18.252.216","Chrome Mobile","Chrome Mobile","Android","de","2023-05-12","2023-05-12 08:10:16.165"
"5869","31.18.252.216","Chrome","Chrome","Linux","de","2023-05-12","2023-05-12 08:17:38.975"
"5870","74.125.208.25","Chrome Mobile","Chrome Mobile","Android","de","2023-05-12","2023-05-12 08:28:59.975"
"5871","74.125.208.23","Chrome","Chrome","Mac OS X","de","2023-05-12","2023-05-12 08:29:00.203"
"5872","74.125.208.5","Chrome Mobile","Chrome Mobile","Android","de","2023-05-12","2023-05-12 08:29:02.823"
"5873","74.125.208.9","Chrome","Chrome","Mac OS X","de","2023-05-12","2023-05-12 08:29:04.447"
"5874","74.125.208.9","Chrome Mobile","Chrome Mobile","Android","de","2023-05-12","2023-05-12 08:29:06.031"
"5875","74.125.208.7","Chrome","Chrome","Mac OS X","de","2023-05-12","2023-05-12 08:29:08.031"
"5876","31.18.252.216","Chrome","Chrome","Linux","de","2023-05-12","2023-05-12 08:34:11.497"
"5877","190.108.97.56","Chrome","Chrome","Windows","de","2023-05-12","2023-05-12 08:35:47.24"
"5878","31.18.252.216","Chrome","Chrome","Linux","de","2023-05-12","2023-05-12 08:41:09.147"
"5879","31.18.252.216","Chrome","Chrome","Linux","de","2023-05-12","2023-05-12 09:02:39.464"
"5880","31.18.252.216","Chrome","Chrome","Linux","de","2023-05-12","2023-05-12 09:02:55.825"
"5881","52.167.144.32","bingbot","bingbot","Other","de","2023-05-12","2023-05-12 09:04:51.088"
"5882","51.255.62.14","Firefox","Firefox","Ubuntu","de","2023-05-12","2023-05-12 09:27:44.462"
"5883","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 20:51:26.492"
"5884","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 20:51:32.246"
"5885","34.140.248.32","Python Requests","Python Requests","Other","de","2023-05-13","2023-05-13 21:56:18.029"
"5886","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 22:04:46.606"
"5887","193.42.32.124","Firefox","Firefox","Ubuntu","de","2023-05-13","2023-05-13 22:09:17.424"
"5888","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 22:14:54.082"
"5889","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 22:15:12.832"
"5890","194.32.122.7","Edge","Edge","Windows","de","2023-05-13","2023-05-13 22:20:52.692"
"5891","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:13:09.362"
"5892","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:13:14.413"
"5893","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:13:19.528"
"5894","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:13:34.621"
"5895","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:13:38.259"
"5896","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:14:03.186"
"5897","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:14:31.615"
"5898","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:15:44.088"
"5899","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:15:50.212"
"5900","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:24:34.021"
"5901","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:24:42.278"
"5902","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:27:47.242"
"5903","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:29:32.029"
"5904","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:29:54.168"
"5905","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:30:15.305"
"5906","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:32:24.683"
"5907","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:32:28.886"
"5908","37.4.229.177","Firefox","Firefox","Linux","de","2023-05-13","2023-05-13 23:32:46.705"
"5909","159.223.154.6","Firefox","Firefox","Windows","de","2023-05-14","2023-05-14 00:37:42.41"
"5910","205.210.31.86","Other","Other","Other","de","2023-05-14","2023-05-14 01:45:08.812"
"5911","152.89.196.144","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 04:51:03.437"
"5912","196.61.100.43","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 06:25:24.501"
"5913","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 07:51:00.094"
"5914","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 07:51:08.612"
"5915","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 08:36:33.132"
"5916","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 08:36:39.647"
"5917","157.230.45.137","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 08:45:09.161"
"5918","157.230.45.137","Snapchat","Snapchat","iOS","de","2023-05-14","2023-05-14 08:45:10.973"
"5919","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 10:17:49.906"
"5920","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 10:18:03.359"
"5921","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 10:41:29.553"
"5922","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 10:42:19.744"
"5923","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 10:42:24.772"
"5924","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 10:42:29.265"
"5925","37.4.229.218","Firefox","Firefox","Linux","de","2023-05-14","2023-05-14 10:42:47.972"
"5926","71.6.165.200","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 11:11:12.911"
"5927","179.43.177.243","Other","Other","Other","de","2023-05-14","2023-05-14 11:15:38.632"
"5928","37.4.229.218","Edge","Edge","Linux","de","2023-05-14","2023-05-14 11:45:07.521"
"5929","37.4.229.218","Edge","Edge","Linux","de","2023-05-14","2023-05-14 11:45:19.321"
"5930","37.4.229.218","Edge","Edge","Linux","de","2023-05-14","2023-05-14 11:45:48.901"
"5931","35.240.198.16","Chrome","Chrome","Mac OS X","de","2023-05-14","2023-05-14 11:57:36.769"
"5932","35.240.198.16","Chrome","Chrome","Mac OS X","de","2023-05-14","2023-05-14 11:57:36.847"
"5933","35.240.198.16","Chrome","Chrome","Mac OS X","de","2023-05-14","2023-05-14 11:57:36.95"
"5934","180.188.237.77","Python Requests","Python Requests","Other","de","2023-05-14","2023-05-14 12:28:29.378"
"5935","180.188.237.77","Python Requests","Python Requests","Other","de","2023-05-14","2023-05-14 12:28:56.782"
"5936","180.188.237.77","Python Requests","Python Requests","Other","de","2023-05-14","2023-05-14 12:29:01.721"
"5937","180.188.237.77","Python Requests","Python Requests","Other","de","2023-05-14","2023-05-14 12:29:18.757"
"5938","37.4.229.218","Edge","Edge","Linux","de","2023-05-14","2023-05-14 12:30:14.852"
"5939","87.236.176.171","Other","Other","Other","de","2023-05-14","2023-05-14 13:05:16.943"
"5940","217.136.238.32","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 13:49:26.53"
"5941","188.166.87.67","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 13:56:01.876"
"5942","94.102.61.10","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 15:18:03.746"
"5943","34.245.116.52","masscan","masscan","Other","de","2023-05-14","2023-05-14 17:39:57.362"
"5944","167.248.133.49","Other","Other","Other","de","2023-05-14","2023-05-14 19:09:55.939"
"5945","167.248.133.50","Other","Other","Other","de","2023-05-14","2023-05-14 19:30:45.105"
"5946","167.94.138.49","Other","Other","Other","de","2023-05-14","2023-05-14 20:12:53.071"
"5947","35.240.198.16","Chrome","Chrome","Mac OS X","de","2023-05-14","2023-05-14 21:23:50.428"
"5948","35.240.198.16","Chrome","Chrome","Mac OS X","de","2023-05-14","2023-05-14 21:23:50.595"
"5949","35.240.198.16","Chrome","Chrome","Mac OS X","de","2023-05-14","2023-05-14 21:23:50.677"
"5950","198.235.24.236","Other","Other","Other","de","2023-05-14","2023-05-14 21:28:42.595"
"5951","34.78.6.216","Python Requests","Python Requests","Other","de","2023-05-14","2023-05-14 21:51:51.723"
"5952","45.79.172.21","Chrome","Chrome","Mac OS X","de","2023-05-14","2023-05-14 22:47:16.738"
"5953","209.95.37.239","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 23:05:49.052"
"5954","209.95.37.239","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 23:05:49.495"
"5955","209.95.37.239","Chrome","Chrome","Windows","de","2023-05-14","2023-05-14 23:05:50.154"
"5956","65.49.20.67","Safari","Safari","Mac OS X","de","2023-05-14","2023-05-14 23:57:24.005"
"5957","128.199.206.107","Chrome","Chrome","Mac OS X","de","2023-05-15","2023-05-15 00:27:41.842"
"5958","178.216.26.18","Safari","Safari","Mac OS X","de","2023-05-15","2023-05-15 00:47:32.082"
"5959","34.87.121.182","Chrome","Chrome","Mac OS X","de","2023-05-15","2023-05-15 00:54:08.888"
"5960","80.94.30.147","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 01:19:16.209"
"5961","146.190.166.168","Other","Other","Other","de","2023-05-15","2023-05-15 02:32:57.845"
"5962","209.95.37.239","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 02:39:33.774"
"5963","209.95.37.239","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 02:39:34.213"
"5964","209.95.37.239","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 02:39:34.86"
"5965","179.43.177.243","Other","Other","Other","de","2023-05-15","2023-05-15 02:52:04.649"
"5966","209.95.37.239","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 03:01:20.056"
"5967","209.95.37.239","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 03:01:20.554"
"5968","209.95.37.239","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 03:01:21.264"
"5969","159.203.44.105","Other","Other","Other","de","2023-05-15","2023-05-15 03:25:47.957"
"5970","93.170.144.45","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 04:25:30.665"
"5971","35.88.44.5","Chrome","Chrome","Mac OS X","de","2023-05-15","2023-05-15 04:56:55.633"
"5972","206.189.57.162","Other","Other","Other","de","2023-05-15","2023-05-15 05:12:16.035"
"5973","152.89.196.144","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 05:20:58.137"
"5974","142.93.218.102","Opera","Opera","Windows","de","2023-05-15","2023-05-15 05:26:32.959"
"5975","34.245.116.52","masscan","masscan","Other","de","2023-05-15","2023-05-15 05:45:54.079"
"5976","31.18.252.246","Firefox","Firefox","Linux","de","2023-05-15","2023-05-15 06:32:15.055"
"5977","31.18.252.246","Firefox","Firefox","Linux","de","2023-05-15","2023-05-15 06:40:42.831"
"5978","31.18.252.246","Firefox","Firefox","Linux","de","2023-05-15","2023-05-15 06:40:47.494"
"5979","152.89.196.144","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 07:17:32.401"
"5980","152.89.196.144","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 08:11:11.71"
"5981","31.58.238.32","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 09:03:29.684"
"5982","71.6.232.27","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 09:34:30.573"
"5983","134.209.109.76","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 10:26:20.044"
"5984","134.209.109.76","Snapchat","Snapchat","iOS","de","2023-05-15","2023-05-15 10:26:21.891"
"5985","193.118.53.194","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 10:41:56.053"
"5986","64.62.197.142","Firefox","Firefox","Ubuntu","de","2023-05-15","2023-05-15 10:49:45.973"
"5987","80.82.77.139","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 11:15:25.944"
"5988","196.216.93.146","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 12:14:24.886"
"5989","167.248.133.36","Other","Other","Other","de","2023-05-15","2023-05-15 12:25:09.158"
"5990","151.245.4.224","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 13:04:35.882"
"5991","31.18.252.246","Edge","Edge","Linux","de","2023-05-15","2023-05-15 13:11:02.451"
"5992","31.18.252.246","Edge","Edge","Linux","de","2023-05-15","2023-05-15 13:40:35.773"
"5993","31.18.252.246","Edge","Edge","Linux","de","2023-05-15","2023-05-15 13:42:49.705"
"5994","31.18.252.246","Edge","Edge","Linux","de","2023-05-15","2023-05-15 13:43:32.063"
"5995","156.212.182.4","Safari","Safari","Mac OS X","de","2023-05-15","2023-05-15 14:23:08.503"
"5996","2.189.222.59","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 15:35:24.064"
"5997","52.167.144.32","bingbot","bingbot","Other","de","2023-05-15","2023-05-15 16:05:23.903"
"5998","198.74.56.46","Other","Other","Other","de","2023-05-15","2023-05-15 16:34:32.577"
"5999","145.239.154.85","Other","Other","Windows","de","2023-05-15","2023-05-15 17:38:28.529"
"6000","145.239.154.85","Other","Other","Windows","de","2023-05-15","2023-05-15 17:38:28.544"
"6001","145.239.154.85","Other","Other","Windows","de","2023-05-15","2023-05-15 17:38:28.722"
"6002","192.241.235.9","Other","Other","Other","de","2023-05-15","2023-05-15 18:01:50.308"
"6003","179.43.177.243","Other","Other","Other","de","2023-05-15","2023-05-15 18:51:58.143"
"6004","209.38.208.55","Chrome","Chrome","Windows","de","2023-05-15","2023-05-15 20:51:31.095"
"6005","209.38.208.55","Snapchat","Snapchat","iOS","de","2023-05-15","2023-05-15 20:51:31.209"
"6006","35.240.121.17","Python Requests","Python Requests","Other","de","2023-05-15","2023-05-15 21:33:27.044"
"6007","31.18.252.246","Edge","Edge","Linux","de","2023-05-15","2023-05-15 21:35:30.489"
"6008","31.18.252.246","Edge","Edge","Linux","de","2023-05-15","2023-05-15 21:37:38.473"
"6009","31.18.252.246","Edge","Edge","Linux","de","2023-05-15","2023-05-15 21:38:19.39"
"6010","31.18.252.246","Edge","Edge","Linux","de","2023-05-15","2023-05-15 21:47:11.489"
"6011","31.18.252.246","Edge","Edge","Linux","de","2023-05-15","2023-05-15 22:33:36.29"
